domain,q_id,k,item_or_fact_id,answer_group,status,total_required_parts,hit_parts,missing_part_ids,approved_gold_candidate_chunk_ids,missing_gold_candidate_chunk_ids,retrieved_top_k_chunk_ids,relevant_document_wrong_chunk,first_relevant_rank_below_k,failure_types
evidence,Q07,50,E02,,missed,1,0,"[""P01""]","{""P01"":[""b448abd2fe322a29""]}","{""P01"":[""b448abd2fe322a29""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E03,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""2d9496c49d2f3337""],""P02"":[""b3408b8474c51e96""]}","{""P01"":[""2d9496c49d2f3337""],""P02"":[""b3408b8474c51e96""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E04,,partial,2,1,"[""P02""]","{""P01"":[""cd43ad63db9cabc4""],""P02"":[""f0db369c68121f7b""]}","{""P02"":[""f0db369c68121f7b""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q07,50,E07,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""b3408b8474c51e96""],""P02"":[""2d9496c49d2f3337""]}","{""P01"":[""b3408b8474c51e96""],""P02"":[""2d9496c49d2f3337""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E08,,missed,1,0,"[""P01""]","{""P01"":[""b3408b8474c51e96""]}","{""P01"":[""b3408b8474c51e96""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E09,,missed,1,0,"[""P01""]","{""P01"":[""b3408b8474c51e96""]}","{""P01"":[""b3408b8474c51e96""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E10,,missed,1,0,"[""P01""]","{""P01"":[""3b71f81f22a8aa92""]}","{""P01"":[""3b71f81f22a8aa92""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E11,,missed,1,0,"[""P01""]","{""P01"":[""2fb4339dafbbf91b""]}","{""P01"":[""2fb4339dafbbf91b""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q07,50,E12,,missed,1,0,"[""P01""]","{""P01"":[""bff202eff88457f6""]}","{""P01"":[""bff202eff88457f6""]}","[""20b1aac4959d3bba"",""a8e515879b50c710"",""6728f968c69afa22"",""2766fe681d182071"",""f6dd681f7d1e7161"",""47da2b27f0405c26"",""8065af740ccebfd5"",""ac434f4abb73b840"",""62160d28d70f7a80"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""c6eddcb34e1dfb9c"",""2a394b51d2dd3216"",""6793b711b7fa258c"",""0cf88f50a10220d8"",""7ed3f43c3fafd371"",""14a099c112459c2a"",""f96694178c466a1f"",""0092947ac4b1ebc2"",""6d25538cdd890b62"",""b1311a1c0dbd54a2"",""c92142212d4f0f2f"",""4b168a2331d5092a"",""6332c95fc9bbb503"",""436e16f99ec7c151"",""8c776f12b68236bb"",""e5efb84cd87d6e58"",""86af7717917fd81b"",""1c29943f24b8917f"",""d062ea62c0c7a087"",""fe0583f7781beeb0"",""183df7b014300817"",""00449f2b6a7e1365"",""af4a5929113698f7"",""4ae2a30e99087b3f"",""cd43ad63db9cabc4"",""305c1bda87cce34f"",""0a38320d178ba1d9"",""473a14219f756696"",""b0d90e24d2027e75"",""b76fee561a8e550e"",""9766ebc4fc890575"",""075fc641aa34013f"",""756aa857fb636b82"",""337edb735648a4b3"",""0882031217cced40"",""d9d340e3f0b87b61"",""07ecc4022cc8d60d"",""724e2d67c08006ab"",""d1975d717406c06a""]",True,,correct_document_wrong_chunk
evidence,Q09,50,E01,,partial,2,1,"[""P02""]","{""P01"":[""232489ee23a22d73""],""P02"":[""a48e6b83a0ab404c""]}","{""P02"":[""a48e6b83a0ab404c""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q09,50,E02,,partial,2,1,"[""P02""]","{""P01"":[""d062ea62c0c7a087""],""P02"":[""4b168a2331d5092a""]}","{""P02"":[""4b168a2331d5092a""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q09,50,E03,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""183df7b014300817""],""P02"":[""4b168a2331d5092a""]}","{""P01"":[""183df7b014300817""],""P02"":[""4b168a2331d5092a""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,correct_document_wrong_chunk
evidence,Q09,50,E04,,partial,2,1,"[""P02""]","{""P01"":[""d062ea62c0c7a087""],""P02"":[""4b168a2331d5092a""]}","{""P02"":[""4b168a2331d5092a""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
evidence,Q09,50,E05,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""183df7b014300817""],""P02"":[""ef5d743734a10e13""]}","{""P01"":[""183df7b014300817""],""P02"":[""ef5d743734a10e13""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,correct_document_wrong_chunk
evidence,Q09,50,E06,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""3601d950af0768d8""],""P02"":[""e66d582266f6268b""]}","{""P01"":[""3601d950af0768d8""],""P02"":[""e66d582266f6268b""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,correct_document_wrong_chunk
evidence,Q09,50,E07,,missed,2,0,"[""P01"",""P02""]","{""P01"":[""dc7657fbb8f5ad36""],""P02"":[""6a448a47ec4c8d9f""]}","{""P01"":[""dc7657fbb8f5ad36""],""P02"":[""6a448a47ec4c8d9f""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,correct_document_wrong_chunk
evidence,Q09,50,E08,,partial,2,1,"[""P02""]","{""P01"":[""d062ea62c0c7a087""],""P02"":[""00788debeba7afea""]}","{""P02"":[""00788debeba7afea""]}","[""89fd8f0051c6aa1f"",""73b0a654d9a79c41"",""c940e45164b9682b"",""14a099c112459c2a"",""47da2b27f0405c26"",""8065af740ccebfd5"",""a6a23ef821c00acc"",""337edb735648a4b3"",""8c776f12b68236bb"",""243d1503e2597719"",""37c67c633edfb480"",""e55f8ac4bb3642b8"",""638c6de52c9e6c3f"",""68c69be5eec33035"",""d1975d717406c06a"",""425bd254a5669805"",""d432b3e48d9c75ba"",""7e29f360dd5f08f9"",""d54cf101d7728fe8"",""b08f31d8596d4dae"",""4929725c07822755"",""bace0260b0d21dc1"",""cddc8b0cf684bc26"",""4ceda6fb7adf725c"",""15da0eb8b1a8d6f4"",""9e312392c4bfa410"",""c1037b0ca119648d"",""4f53d9a0ed778d22"",""78827b09698c7e1c"",""075fc641aa34013f"",""07ecc4022cc8d60d"",""d062ea62c0c7a087"",""0092947ac4b1ebc2"",""4e4e88aa017de379"",""e47fb30a1e35f94e"",""a70b8c1ea6cf1072"",""deb29d10c488d62f"",""174356ea1cdddbb4"",""1c5e3e4c3ac2309f"",""69f42757bfdef10e"",""8c71d2e30ce9c184"",""6d25538cdd890b62"",""8dc1bd40bdabd348"",""99bd2722c02694b6"",""f0057373a18d4f1b"",""f0e656af03c5ff1f"",""43903cae93ed876d"",""b2467a30d54297b7"",""6c13ce758c15dc53"",""232489ee23a22d73""]",True,,multi_part_partial_hit;correct_document_wrong_chunk
